ZIP,CBSA
27320,24660
27325,24660
27325,38240
27326,24660
27326,99999
27330,41820
27330,20500
27330,38240
27331,41820
27332,41820
27332,20380
27340,15500
27341,99999
27341,24660
27341,38240
27342,24660
27343,99999
27343,20500
27344,15500
27344,20500
27344,24660
27349,15500
27349,20500
27350,24660
27351,49180
27355,24660
27355,20500
27356,99999
27356,38240
27357,24660
27357,49180
27358,24660
27359,15500
27360,49180
27360,24660
27370,24660
27371,99999
27371,24660
27373,49180
27374,49180
27375,24660
27376,38240
27377,24660
27379,99999
27401,24660
27402,24660
27403,24660
27404,24660
27405,24660
27406,24660
27407,24660
27408,24660
27409,24660
27410,24660
27411,24660
27412,24660
27413,24660
27415,24660
27417,24660
27419,24660
27420,24660
27425,24660
27429,24660
27435,24660
27438,24660
27455,24660
27495,24660
27497,24660
27498,24660
27499,24660
27501,39580
27501,20380
27502,20500
27502,39580
27503,20500
27504,39580
27504,20380
27505,20380
27505,41820
27506,20380
27507,25780
27507,37080
27508,39580
27509,37080
27510,20500
27511,39580
27512,39580
27513,39580
27514,20500
27515,20500
27516,20500
27517,20500
27518,39580
27519,20500
27519,39580
27520,39580
27521,20380
27522,39580
27522,37080
27523,39580
27523,20500
27524,39580
27524,24140
27525,37080
27525,39580
27526,20380
27526,39580
27527,39580
27528,39580
27529,39580
27530,24140
27531,24140
27532,24140
27533,24140
27534,24140
27534,99999
27536,25780
27537,25780
27537,99999
27537,39580
27539,39580
27540,20380
27540,39580
27541,20500
27542,48980
27542,39580
27542,24140
27543,20380
27544,25780
27544,39580
27544,37080
27545,39580
27546,20380
27549,39580
27551,99999
27552,20380
27553,25780
27553,99999
27555,39580
27556,25780
27557,40580
27557,39580
27557,48980
27559,20500
27560,20500
27560,39580
27562,20500
27562,39580
27563,99999
27563,25780
27565,37080
27565,20500
27565,25780
27568,39580
27569,24140
27569,39580
27570,99999
27571,39580
27572,20500
27572,37080
27573,20500
27574,20500
27574,37080
27576,39580
27577,39580
27581,37080
27582,37080
27583,20500
27584,25780
27586,99999
27587,37080
27587,39580
27588,39580
27589,39580
27589,99999
27591,39580
27592,39580
27592,20380
27593,39580
27594,99999
27596,37080
27596,39580
27597,40580
27597,39580
27599,20500
27601,39580
27602,39580
27603,39580
27604,39580
27605,39580
27606,39580
27607,39580
27608,39580
27609,39580
27610,39580
27611,39580
27612,39580
27613,20500
27613,39580
27614,39580
27615,39580
27616,39580
27617,39580
27617,20500
27619,39580
27620,39580
27622,39580
27623,39580
27624,39580
27627,39580
27628,39580
27629,39580
27636,39580
27640,39580
27656,39580
27658,39580
27661,39580
27676,39580
27690,39580
27697,39580
27699,39580
27701,20500
27702,20500
27703,39580
27703,20500
27704,20500
27705,20500
27706,20500
27707,20500
27708,20500
27709,39580
27709,20500
27710,20500
27712,20500
27713,20500
27713,39580
27715,20500
27717,20500
27722,20500
27801,40580
27802,40580
27803,40580
27803,48980
27804,40580
27805,99999
27806,47820
27807,48980
27807,40580
27808,47820
27809,40580
27810,47820
27810,99999
27811,24780
27812,24780
27812,99999
27812,40580
27813,48980
27814,47820
27815,40580
27816,39580
27816,40580
27817,47820
27817,24780
27818,99999
27819,40580
27820,40260
27821,47820
27822,48980
27822,40580
27823,40260
27824,99999
27825,99999
27826,28620
27826,99999
27827,24780
27828,99999
27828,24780
27829,48980
27829,40580
27829,24780
27830,48980
27830,24140
27831,40260
27832,40260
27833,24780
27834,24780
27835,24780
27836,24780
27837,24780
27837,47820
27839,40260
27840,99999
27841,99999
27842,99999
27842,40260
27843,40260
27843,40580
27843,99999
27844,40260
27844,99999
27845,40260
27846,99999
27847,99999
27849,99999
27850,40260
27850,99999
27851,48980
27851,24140
27852,40580
27852,24780
27852,48980
27853,40260
27855,99999
27855,40260
27856,40580
27857,99999
27858,24780
27860,99999
27860,47820
27862,40260
27863,39580
27863,24140
27863,99999
27864,40580
27865,47820
27865,99999
27866,40260
27867,40260
27868,40580
27869,40260
27869,99999
27870,40260
27871,99999
27871,24780
27872,99999
27873,48980
27874,40260
27875,99999
27876,40260
27877,40260
27878,40580
27879,24780
27880,40580
27880,48980
27881,40580
27882,40580
27882,39580
27883,24140
27883,48980
27883,99999
27884,24780
27885,99999
27886,24780
27886,40260
27886,40580
27887,40260
27888,24780
27888,99999
27888,48980
27889,47820
27889,24780
27889,99999
27890,40260
27891,40580
27891,40260
27892,99999
27893,48980
27894,48980
27895,48980
27896,40580
27896,48980
27897,99999
27897,40260
27906,21020
27907,21020
27909,21020
27910,99999
27915,28620
27916,47260
27917,47260
27919,99999
27919,21020
27919,47260
27920,28620
27921,21020
27922,99999
27923,47260
27924,99999
27925,28620
27926,47260
27927,47260
27928,28620
27928,99999
27929,47260
27932,21020
27932,99999
27935,47260
27936,28620
27937,47260
27938,47260
27939,47260
27941,47260
27942,99999
27943,28620
27944,99999
27944,21020
27946,99999
27946,47260
27947,47260
27948,28620
27949,28620
27950,47260
27953,28620
27954,28620
27956,47260
27957,99999
27958,47260
27959,28620
27960,99999
27962,47820
27962,99999
27964,47260
27965,47260
27966,47260
27967,99999
27968,28620
27969,47260
27970,99999
27973,47260
27973,21020
27974,21020
27976,21020
27978,28620
27979,47260
27980,99999
27980,21020
27981,28620
27983,99999
27985,21020
27986,99999
28001,10620
28006,16740
28007,99999
28009,10620
28010,16740
28012,16740
28016,16740
28017,43140
28018,22580
28019,22580
28020,22580
28020,43140
28021,16740
28021,43140
28023,16740
28024,22580
28025,16740
28026,16740
28027,16740
28031,16740
28032,16740
28033,16740
28034,16740
28035,16740
28036,16740
28037,25860
28037,16740
28038,43140
28039,16740
28040,22580
28040,43140
28041,16740
28042,43140
28043,22580
28052,16740
28053,16740
28054,16740
28055,16740
28056,16740
28070,16740
28071,16740
28071,10620
28072,16740
28073,43140
28074,22580
28075,16740
28076,22580
28077,16740
28078,16740
28079,16740
28080,16740
28081,16740
28083,16740
28086,43140
28086,16740
28088,16740
28089,43140
28090,43140
28090,16740
28090,25860
28091,99999
28092,25860
28092,16740
28093,16740
28097,16740
28097,10620
28098,16740
28101,16740
28102,99999
28103,16740
28104,16740
28105,16740
28106,16740
28107,10620
28107,16740
28108,16740
28109,10620
28110,16740
28112,16740
28114,43140
28114,22580
28115,16740
28117,16740
28119,99999
28120,16740
28123,16740
28124,10620
28124,16740
28125,16740
28126,16740
28127,99999
28127,10620
28127,49180
28128,10620
28129,16740
28129,10620
28130,16740
28133,99999
28133,16740
28134,16740
28135,99999
28135,16740
28136,43140
28137,10620
28137,16740
28138,16740
28139,22580
28139,99999
28144,16740
28145,16740
28146,16740
28147,16740
28150,43140
28150,22580
28151,43140
28152,43140
28159,16740
28160,22580
28163,10620
28164,16740
28166,16740
28167,22580
28168,16740
28168,25860
28169,43140
28170,99999
28173,16740
28174,16740
28201,16740
28202,16740
28203,16740
28204,16740
28205,16740
28206,16740
28207,16740
28208,16740
28209,16740
28210,16740
28211,16740
28212,16740
28213,16740
28214,16740
28215,16740
28216,16740
28217,16740
28219,16740
28220,16740
28221,16740
28222,16740
28223,16740
28224,16740
28226,16740
28227,16740
28228,16740
28229,16740
28230,16740
28231,16740
28232,16740
28233,16740
28234,16740
28235,16740
28236,16740
28237,16740
28241,16740
28242,16740
28244,16740
28246,16740
28247,16740
28253,16740
28254,16740
28256,16740
28262,16740
28266,16740
28269,16740
28270,16740
28271,16740
28273,16740
28274,16740
28277,16740
28278,16740
28280,16740
28281,16740
28282,16740
28284,16740
28285,16740
28287,16740
28288,16740
28297,16740
28299,16740
28301,22180
28303,22180
28304,22180
28305,22180
28306,99999
28306,22180
28307,22180
28308,22180
28309,22180
28310,22180
28311,22180
28312,22180
28312,99999
28314,22180
28315,38240
28315,22180
28318,22180
28318,99999
28319,31300
28320,99999
28323,20380
28325,99999
28326,41820
28326,38240
28326,20380
28327,38240
28328,99999
28330,40460
28331,22180
28332,99999
28333,24140
28334,20380
28334,22180
28334,99999
28334,39580
28337,99999
28338,40460
28339,20380
28340,31300
28341,99999
28342,22180
28343,29900
28344,99999
28344,22180
28345,29900
28345,40460
28347,38240
28347,40460
28348,22180
28349,99999
28350,38240
28351,29900
28351,40460
28352,29900
28353,29900
28355,41820
28356,20380
28356,22180
28357,31300
28357,22180
28358,31300
28359,31300
28360,31300
28362,31300
28363,40460
28363,29900
28364,22180
28364,29900
28364,31300
28365,24140
28365,99999
28366,99999
28366,39580
28367,40460
28368,20380
28369,31300
28370,38240
28371,22180
28371,31300
28372,31300
28373,38240
28374,38240
28375,31300
28376,22180
28377,22180
28377,31300
28378,31300
28379,40460
28382,22180
28382,99999
28383,31300
28384,99999
28384,31300
28384,22180
28385,99999
28386,31300
28386,22180
28387,38240
28388,38240
28390,20380
28390,22180
28391,99999
28391,22180
28392,99999
28393,99999
28394,38240
28395,22180
28396,29900
28398,99999
28399,99999
28399,22180
28401,48900
28401,34820
28403,48900
28404,48900
28405,48900
28406,48900
28408,48900
28409,48900
28410,48900
28411,48900
28412,48900
28420,34820
28421,48900
28422,34820
28423,99999
28424,99999
28425,48900
28428,48900
28429,48900
28430,99999
28431,99999
28432,99999
28433,99999
28434,99999
28435,48900
28435,99999
28436,99999
28436,34820
28438,99999
28439,99999
28441,99999
28442,99999
28443,48900
28444,99999
28445,27340
28445,48900
28447,99999
28447,48900
28448,99999
28448,48900
28449,48900
28450,99999
28451,34820
28452,34820
28453,99999
28454,48900
28454,27340
28455,99999
28456,34820
28456,99999
28457,48900
28458,99999
28459,34820
28460,27340
28461,34820
28462,34820
28463,99999
28464,99999
28465,34820
28466,99999
28466,48900
28467,34820
28468,34820
28469,34820
28470,34820
28472,99999
28478,99999
28478,48900
28479,34820
28480,48900
28501,35100
28501,28820
28504,28820
28504,35100
28508,99999
28509,35100
28510,35100
28511,33980
28512,33980
28513,24780
28513,99999
28515,35100
28516,33980
28518,27340
28518,99999
28519,35100
28520,33980
28521,99999
28521,27340
28522,35100
28523,35100
28524,33980
28525,28820
28525,99999
28526,28820
28526,35100
28527,35100
28528,33980
28529,35100
28530,99999
28530,28820
28530,24780
28530,35100
28531,33980
28532,35100
28532,33980
28533,35100
28537,35100
28538,99999
28538,28820
28539,27340
28540,27340
28542,27340
28543,27340
28544,27340
28545,27340
28546,27340
28547,27340
28551,28820
28551,99999
28551,24140
28552,35100
28553,33980
28554,99999
28555,27340
28555,35100
28556,35100
28557,33980
28560,35100
28561,35100
28562,35100
28563,35100
28564,35100
28570,33980
28571,35100
28572,28820
28572,35100
28572,99999
28573,35100
28574,99999
28574,27340
28575,33980
28577,33980
28578,99999
28578,28820
28578,24140
28579,33980
28580,28820
28580,99999
28581,33980
28582,33980
28582,27340
28583,35100
28584,33980
28584,27340
28585,35100
28586,24780
28586,35100
28586,47820
28587,35100
28590,24780
28594,33980
28601,25860
28602,25860
28603,25860
28604,99999
28604,14380
28605,25860
28605,14380
28605,99999
28606,35900
28606,25860
28607,14380
28608,14380
28609,25860
28610,25860
28611,99999
28611,25860
28612,43140
28612,25860
28613,25860
28615,99999
28616,99999
28617,99999
28618,35900
28618,99999
28618,14380
28619,25860
28621,34340
28621,35900
28622,14380
28622,99999
28623,99999
28624,35900
28624,25860
28625,49180
28625,16740
28625,25860
28626,99999
28627,99999
28628,25860
28629,99999
28630,25860
28631,99999
28633,25860
28634,49180
28634,16740
28635,35900
28636,25860
28636,16740
28637,25860
28638,25860
28640,99999
28641,25860
28642,35900
28642,49180
28643,99999
28644,99999
28644,35900
28645,25860
28645,14380
28645,35900
28646,99999
28647,25860
28649,35900
28650,16740
28650,25860
28651,35900
28652,99999
28653,99999
28654,25860
28654,35900
28655,25860
28655,32000
28656,35900
28657,25860
28657,99999
28658,25860
28659,35900
28660,16740
28661,25860
28662,99999
28663,99999
28664,99999
28665,35900
28666,25860
28667,25860
28668,99999
28669,35900
28670,35900
28671,25860
28672,99999
28673,16740
28673,25860
28675,99999
28676,35900
28676,34340
28677,16740
28678,16740
28678,25860
28679,14380
28681,25860
28682,25860
28683,34340
28683,35900
28684,14380
28684,99999
28685,35900
28687,16740
28688,16740
28689,35900
28689,25860
28689,16740
28689,49180
28690,25860
28692,14380
28693,99999
28694,99999
28694,35900
28697,35900
28698,99999
28698,14380
28699,16740
28701,11700
28702,99999
28704,11700
28705,99999
28707,19000
28708,14820
28709,11700
28710,11700
28711,11700
28711,22580
28711,32000
28712,11700
28712,14820
28713,99999
28714,99999
28715,11700
28716,11700
28717,19000
28718,14820
28719,99999
28719,19000
28720,22580
28721,11700
28722,99999
28723,19000
28724,11700
28725,19000
28726,11700
28727,11700
28728,11700
28729,11700
28730,11700
28731,11700
28732,11700
28733,99999
28734,99999
28735,11700
28736,19000
28739,11700
28740,99999
28741,19000
28741,99999
28742,14820
28742,11700
28743,11700
28744,99999
28745,11700
28746,22580
28747,14820
28748,11700
28749,32000
28750,99999
28751,11700
28751,19000
28752,32000
28753,11700
28754,11700
28754,99999
28755,99999
28756,22580
28756,99999
28757,11700
28758,11700
28759,14820
28759,11700
28760,11700
28761,32000
28761,25860
28762,32000
28762,11700
28763,99999
28765,99999
28766,11700
28766,14820
28768,14820
28770,11700
28771,99999
28772,14820
28773,99999
28773,11700
28774,14820
28774,19000
28775,99999
28776,11700
28777,99999
28777,32000
28778,11700
28779,11700
28779,99999
28779,19000
28781,99999
28782,99999
28783,14820
28783,19000
28785,11700
28786,11700
28787,11700
28788,19000
28789,99999
28789,19000
28790,11700
28791,11700
28792,99999
28792,11700
28801,11700
28802,11700
28803,11700
28804,11700
